"date","day","time","name","cap"
"2021-10-07","Thursday","06:30","SouthVillageDeck",65
"2021-10-07","Thursday","06:30","UnionDeckLower",6
"2021-10-07","Thursday","06:30","UnionDeckUpper",0
"2021-10-07","Thursday","06:30","WestDeck",5
"2021-10-07","Thursday","07:00","ConeDeckFaculty/Staff",8
"2021-10-07","Thursday","07:00","ConeDeckVisitor",4
"2021-10-07","Thursday","07:00","CRIDeck",5
"2021-10-07","Thursday","07:00","EastDeck1",3
"2021-10-07","Thursday","07:00","EastDeck2/3",3
"2021-10-07","Thursday","07:00","NorthDeck",35
"2021-10-07","Thursday","07:00","SouthVillageDeck",66
"2021-10-07","Thursday","07:00","UnionDeckLower",8
"2021-10-07","Thursday","07:00","UnionDeckUpper",0
"2021-10-07","Thursday","07:00","WestDeck",7
"2021-10-07","Thursday","07:30","ConeDeckFaculty/Staff",15
"2021-10-07","Thursday","07:30","ConeDeckVisitor",5
"2021-10-07","Thursday","07:30","CRIDeck",6
"2021-10-07","Thursday","07:30","EastDeck1",4
"2021-10-07","Thursday","07:30","EastDeck2/3",6
"2021-10-07","Thursday","07:30","NorthDeck",37
"2021-10-07","Thursday","07:30","SouthVillageDeck",67
"2021-10-07","Thursday","07:30","UnionDeckLower",12
"2021-10-07","Thursday","07:30","UnionDeckUpper",1
"2021-10-07","Thursday","07:30","WestDeck",9
"2021-10-07","Thursday","08:00","ConeDeckFaculty/Staff",24
"2021-10-07","Thursday","08:00","ConeDeckVisitor",8
"2021-10-07","Thursday","08:00","CRIDeck",8
"2021-10-07","Thursday","08:00","EastDeck1",10
"2021-10-07","Thursday","08:00","EastDeck2/3",17
"2021-10-07","Thursday","08:00","NorthDeck",40
"2021-10-07","Thursday","08:00","SouthVillageDeck",69
"2021-10-07","Thursday","08:00","UnionDeckLower",21
"2021-10-07","Thursday","08:00","UnionDeckUpper",5
"2021-10-07","Thursday","08:00","WestDeck",18
"2021-10-07","Thursday","08:30","ConeDeckFaculty/Staff",35
"2021-10-07","Thursday","08:30","ConeDeckVisitor",12
"2021-10-07","Thursday","08:30","CRIDeck",19
"2021-10-07","Thursday","08:30","EastDeck1",17
"2021-10-07","Thursday","08:30","EastDeck2/3",37
"2021-10-07","Thursday","08:30","NorthDeck",44
"2021-10-07","Thursday","08:30","SouthVillageDeck",70
"2021-10-07","Thursday","08:30","UnionDeckLower",45
"2021-10-07","Thursday","08:30","UnionDeckUpper",14
"2021-10-07","Thursday","08:30","WestDeck",36
"2021-10-07","Thursday","09:00","ConeDeckFaculty/Staff",44
"2021-10-07","Thursday","09:00","ConeDeckVisitor",14
"2021-10-07","Thursday","09:00","CRIDeck",24
"2021-10-07","Thursday","09:00","EastDeck1",22
"2021-10-07","Thursday","09:00","EastDeck2/3",44
"2021-10-07","Thursday","09:00","NorthDeck",45
"2021-10-07","Thursday","09:00","SouthVillageDeck",71
"2021-10-07","Thursday","09:00","UnionDeckLower",52
"2021-10-07","Thursday","09:00","UnionDeckUpper",24
"2021-10-07","Thursday","09:00","WestDeck",44
"2021-10-07","Thursday","09:30","ConeDeckFaculty/Staff",48
"2021-10-07","Thursday","09:30","ConeDeckVisitor",13
"2021-10-07","Thursday","09:30","CRIDeck",26
"2021-10-07","Thursday","09:30","EastDeck1",29
"2021-10-07","Thursday","09:30","EastDeck2/3",52
"2021-10-07","Thursday","09:30","NorthDeck",46
"2021-10-07","Thursday","09:30","SouthVillageDeck",72
"2021-10-07","Thursday","09:30","UnionDeckLower",62
"2021-10-07","Thursday","09:30","UnionDeckUpper",29
"2021-10-07","Thursday","09:30","WestDeck",53
"2021-10-07","Thursday","10:00","ConeDeckFaculty/Staff",52
"2021-10-07","Thursday","10:00","ConeDeckVisitor",16
"2021-10-07","Thursday","10:00","CRIDeck",29
"2021-10-07","Thursday","10:00","EastDeck1",36
"2021-10-07","Thursday","10:00","EastDeck2/3",67
"2021-10-07","Thursday","10:00","NorthDeck",48
"2021-10-07","Thursday","10:00","SouthVillageDeck",72
"2021-10-07","Thursday","10:00","UnionDeckLower",79
"2021-10-07","Thursday","10:00","UnionDeckUpper",42
"2021-10-07","Thursday","10:00","WestDeck",70
"2021-10-07","Thursday","10:30","ConeDeckFaculty/Staff",54
"2021-10-07","Thursday","10:30","ConeDeckVisitor",17
"2021-10-07","Thursday","10:30","CRIDeck",30
"2021-10-07","Thursday","10:30","EastDeck1",38
"2021-10-07","Thursday","10:30","EastDeck2/3",69
"2021-10-07","Thursday","10:30","NorthDeck",48
"2021-10-07","Thursday","10:30","SouthVillageDeck",71
"2021-10-07","Thursday","10:30","UnionDeckLower",80
"2021-10-07","Thursday","10:30","UnionDeckUpper",52
"2021-10-07","Thursday","10:30","WestDeck",73
"2021-10-07","Thursday","11:00","ConeDeckFaculty/Staff",55
"2021-10-07","Thursday","11:00","ConeDeckVisitor",19
"2021-10-07","Thursday","11:00","CRIDeck",31
"2021-10-07","Thursday","11:00","EastDeck1",40
"2021-10-07","Thursday","11:00","EastDeck2/3",73
"2021-10-07","Thursday","11:00","NorthDeck",49
"2021-10-07","Thursday","11:00","SouthVillageDeck",72
"2021-10-07","Thursday","11:00","UnionDeckLower",85
"2021-10-07","Thursday","11:00","UnionDeckUpper",57
"2021-10-07","Thursday","11:00","WestDeck",82
"2021-10-07","Thursday","11:30","ConeDeckFaculty/Staff",55
"2021-10-07","Thursday","11:30","ConeDeckVisitor",21
"2021-10-07","Thursday","11:30","CRIDeck",27
"2021-10-07","Thursday","11:30","EastDeck1",42
"2021-10-07","Thursday","11:30","EastDeck2/3",75
"2021-10-07","Thursday","11:30","NorthDeck",48
"2021-10-07","Thursday","11:30","SouthVillageDeck",71
"2021-10-07","Thursday","11:30","UnionDeckLower",86
"2021-10-07","Thursday","11:30","UnionDeckUpper",61
"2021-10-07","Thursday","11:30","WestDeck",86
"2021-10-07","Thursday","12:00","ConeDeckFaculty/Staff",53
"2021-10-07","Thursday","12:00","ConeDeckVisitor",21
"2021-10-07","Thursday","12:00","CRIDeck",26
"2021-10-07","Thursday","12:00","EastDeck1",41
"2021-10-07","Thursday","12:00","EastDeck2/3",73
"2021-10-07","Thursday","12:00","NorthDeck",48
"2021-10-07","Thursday","12:00","SouthVillageDeck",71
"2021-10-07","Thursday","12:00","UnionDeckLower",87
"2021-10-07","Thursday","12:00","UnionDeckUpper",63
"2021-10-07","Thursday","12:00","WestDeck",85
"2021-10-07","Thursday","12:30","ConeDeckFaculty/Staff",52
"2021-10-07","Thursday","12:30","ConeDeckVisitor",21
"2021-10-07","Thursday","12:30","CRIDeck",27
"2021-10-07","Thursday","12:30","EastDeck1",42
"2021-10-07","Thursday","12:30","EastDeck2/3",73
"2021-10-07","Thursday","12:30","NorthDeck",49
"2021-10-07","Thursday","12:30","SouthVillageDeck",70
"2021-10-07","Thursday","12:30","UnionDeckLower",87
"2021-10-07","Thursday","12:30","UnionDeckUpper",61
"2021-10-07","Thursday","12:30","WestDeck",83
"2021-10-07","Thursday","13:00","ConeDeckFaculty/Staff",53
"2021-10-07","Thursday","13:00","ConeDeckVisitor",19
"2021-10-07","Thursday","13:00","CRIDeck",30
"2021-10-07","Thursday","13:00","EastDeck1",41
"2021-10-07","Thursday","13:00","EastDeck2/3",71
"2021-10-07","Thursday","13:00","NorthDeck",49
"2021-10-07","Thursday","13:00","SouthVillageDeck",70
"2021-10-07","Thursday","13:00","UnionDeckLower",87
"2021-10-07","Thursday","13:00","UnionDeckUpper",63
"2021-10-07","Thursday","13:00","WestDeck",82
"2021-10-07","Thursday","13:30","ConeDeckFaculty/Staff",54
"2021-10-07","Thursday","13:30","ConeDeckVisitor",19
"2021-10-07","Thursday","13:30","CRIDeck",31
"2021-10-07","Thursday","13:30","EastDeck1",41
"2021-10-07","Thursday","13:30","EastDeck2/3",66
"2021-10-07","Thursday","13:30","NorthDeck",47
"2021-10-07","Thursday","13:30","SouthVillageDeck",69
"2021-10-07","Thursday","13:30","UnionDeckLower",83
"2021-10-07","Thursday","13:30","UnionDeckUpper",61
"2021-10-07","Thursday","13:30","WestDeck",80
"2021-10-07","Thursday","14:00","ConeDeckFaculty/Staff",54
"2021-10-07","Thursday","14:00","ConeDeckVisitor",19
"2021-10-07","Thursday","14:00","CRIDeck",32
"2021-10-07","Thursday","14:00","EastDeck1",42
"2021-10-07","Thursday","14:00","EastDeck2/3",66
"2021-10-07","Thursday","14:00","NorthDeck",47
"2021-10-07","Thursday","14:00","SouthVillageDeck",68
"2021-10-07","Thursday","14:00","UnionDeckLower",83
"2021-10-07","Thursday","14:00","UnionDeckUpper",59
"2021-10-07","Thursday","14:00","WestDeck",83
"2021-10-07","Thursday","14:30","ConeDeckFaculty/Staff",54
"2021-10-07","Thursday","14:30","ConeDeckVisitor",17
"2021-10-07","Thursday","14:30","CRIDeck",29
"2021-10-07","Thursday","14:30","EastDeck1",44
"2021-10-07","Thursday","14:30","EastDeck2/3",66
"2021-10-07","Thursday","14:30","NorthDeck",46
"2021-10-07","Thursday","14:30","SouthVillageDeck",67
"2021-10-07","Thursday","14:30","UnionDeckLower",84
"2021-10-07","Thursday","14:30","UnionDeckUpper",44
"2021-10-07","Thursday","14:30","WestDeck",81
"2021-10-07","Thursday","15:00","ConeDeckFaculty/Staff",54
"2021-10-07","Thursday","15:00","ConeDeckVisitor",15
"2021-10-07","Thursday","15:00","CRIDeck",26
"2021-10-07","Thursday","15:00","EastDeck1",42
"2021-10-07","Thursday","15:00","EastDeck2/3",63
"2021-10-07","Thursday","15:00","NorthDeck",45
"2021-10-07","Thursday","15:00","SouthVillageDeck",66
"2021-10-07","Thursday","15:00","UnionDeckLower",82
"2021-10-07","Thursday","15:00","UnionDeckUpper",38
"2021-10-07","Thursday","15:00","WestDeck",82
"2021-10-07","Thursday","15:30","ConeDeckFaculty/Staff",51
"2021-10-07","Thursday","15:30","ConeDeckVisitor",15
"2021-10-07","Thursday","15:30","CRIDeck",25
"2021-10-07","Thursday","15:30","EastDeck1",39
"2021-10-07","Thursday","15:30","EastDeck2/3",61
"2021-10-07","Thursday","15:30","NorthDeck",42
"2021-10-07","Thursday","15:30","SouthVillageDeck",63
"2021-10-07","Thursday","15:30","UnionDeckLower",81
"2021-10-07","Thursday","15:30","UnionDeckUpper",36
"2021-10-07","Thursday","15:30","WestDeck",80
"2021-10-07","Thursday","16:00","ConeDeckFaculty/Staff",46
"2021-10-07","Thursday","16:00","ConeDeckVisitor",14
"2021-10-07","Thursday","16:00","CRIDeck",22
"2021-10-07","Thursday","16:00","EastDeck1",35
"2021-10-07","Thursday","16:00","EastDeck2/3",54
"2021-10-07","Thursday","16:00","NorthDeck",40
"2021-10-07","Thursday","16:00","SouthVillageDeck",61
"2021-10-07","Thursday","16:00","UnionDeckLower",75
"2021-10-07","Thursday","16:00","UnionDeckUpper",33
"2021-10-07","Thursday","16:00","WestDeck",71
"2021-10-07","Thursday","16:30","ConeDeckFaculty/Staff",38
"2021-10-07","Thursday","16:30","ConeDeckVisitor",12
"2021-10-07","Thursday","16:30","CRIDeck",19
"2021-10-07","Thursday","16:30","EastDeck1",29
"2021-10-07","Thursday","16:30","EastDeck2/3",46
"2021-10-07","Thursday","16:30","NorthDeck",36
"2021-10-07","Thursday","16:30","SouthVillageDeck",61
"2021-10-07","Thursday","16:30","UnionDeckLower",69
"2021-10-07","Thursday","16:30","UnionDeckUpper",31
"2021-10-07","Thursday","16:30","WestDeck",65
"2021-10-07","Thursday","17:00","ConeDeckFaculty/Staff",28
"2021-10-07","Thursday","17:00","ConeDeckVisitor",11
"2021-10-07","Thursday","17:00","CRIDeck",18
"2021-10-07","Thursday","17:00","EastDeck1",24
"2021-10-07","Thursday","17:00","EastDeck2/3",43
"2021-10-07","Thursday","17:00","NorthDeck",34
"2021-10-07","Thursday","17:00","SouthVillageDeck",60
"2021-10-07","Thursday","17:00","UnionDeckLower",62
"2021-10-07","Thursday","17:00","UnionDeckUpper",27
"2021-10-07","Thursday","17:00","WestDeck",54
"2021-10-07","Thursday","17:30","ConeDeckFaculty/Staff",16
"2021-10-07","Thursday","17:30","ConeDeckVisitor",11
"2021-10-07","Thursday","17:30","CRIDeck",14
"2021-10-07","Thursday","17:30","EastDeck1",19
"2021-10-07","Thursday","17:30","EastDeck2/3",34
"2021-10-07","Thursday","17:30","NorthDeck",30
"2021-10-07","Thursday","17:30","SouthVillageDeck",58
"2021-10-07","Thursday","17:30","UnionDeckLower",51
"2021-10-07","Thursday","17:30","UnionDeckUpper",22
"2021-10-07","Thursday","17:30","WestDeck",40
"2021-10-07","Thursday","18:00","ConeDeckFaculty/Staff",10
"2021-10-07","Thursday","18:00","ConeDeckVisitor",10
"2021-10-07","Thursday","18:00","CRIDeck",11
"2021-10-07","Thursday","18:00","EastDeck1",17
"2021-10-07","Thursday","18:00","EastDeck2/3",31
"2021-10-07","Thursday","18:00","NorthDeck",28
"2021-10-07","Thursday","18:00","SouthVillageDeck",56
"2021-10-07","Thursday","18:00","UnionDeckLower",44
"2021-10-07","Thursday","18:00","UnionDeckUpper",19
"2021-10-07","Thursday","18:00","WestDeck",34
"2021-10-07","Thursday","18:30","ConeDeckFaculty/Staff",9
"2021-10-07","Thursday","18:30","ConeDeckVisitor",9
"2021-10-07","Thursday","18:30","CRIDeck",11
"2021-10-07","Thursday","18:30","EastDeck1",16
"2021-10-07","Thursday","18:30","EastDeck2/3",29
"2021-10-07","Thursday","18:30","NorthDeck",28
"2021-10-07","Thursday","18:30","SouthVillageDeck",54
"2021-10-07","Thursday","18:30","UnionDeckLower",41
"2021-10-07","Thursday","18:30","UnionDeckUpper",19
"2021-10-07","Thursday","18:30","WestDeck",31
"2021-10-07","Thursday","19:00","ConeDeckFaculty/Staff",9
"2021-10-07","Thursday","19:00","ConeDeckVisitor",9
"2021-10-07","Thursday","19:00","CRIDeck",10
"2021-10-07","Thursday","19:00","EastDeck1",16
"2021-10-07","Thursday","19:00","EastDeck2/3",25
"2021-10-07","Thursday","19:00","NorthDeck",27
"2021-10-07","Thursday","19:00","SouthVillageDeck",54
"2021-10-07","Thursday","19:00","UnionDeckLower",39
"2021-10-07","Thursday","19:00","UnionDeckUpper",18
"2021-10-07","Thursday","19:00","WestDeck",23
"2021-10-07","Thursday","19:30","ConeDeckFaculty/Staff",8
"2021-10-07","Thursday","19:30","ConeDeckVisitor",7
"2021-10-07","Thursday","19:30","CRIDeck",8
"2021-10-07","Thursday","19:30","EastDeck1",14
"2021-10-07","Thursday","19:30","EastDeck2/3",22
"2021-10-07","Thursday","19:30","NorthDeck",25
"2021-10-07","Thursday","19:30","SouthVillageDeck",54
"2021-10-07","Thursday","19:30","UnionDeckLower",34
"2021-10-07","Thursday","19:30","UnionDeckUpper",15
"2021-10-07","Thursday","19:30","WestDeck",19
"2021-10-07","Thursday","20:00","ConeDeckFaculty/Staff",8
"2021-10-07","Thursday","20:00","ConeDeckVisitor",7
"2021-10-07","Thursday","20:00","CRIDeck",7
"2021-10-07","Thursday","20:00","EastDeck1",15
"2021-10-07","Thursday","20:00","EastDeck2/3",21
"2021-10-07","Thursday","20:00","NorthDeck",25
"2021-10-07","Thursday","20:00","SouthVillageDeck",54
"2021-10-07","Thursday","20:00","UnionDeckLower",29
"2021-10-07","Thursday","20:00","UnionDeckUpper",15
"2021-10-07","Thursday","20:00","WestDeck",16
"2021-10-07","Thursday","21:00","ConeDeckFaculty/Staff",6
"2021-10-07","Thursday","21:00","ConeDeckVisitor",5
"2021-10-07","Thursday","21:00","CRIDeck",4
"2021-10-07","Thursday","21:00","EastDeck1",6
"2021-10-07","Thursday","21:00","EastDeck2/3",11
"2021-10-07","Thursday","21:00","NorthDeck",25
"2021-10-07","Thursday","21:00","SouthVillageDeck",54
"2021-10-07","Thursday","21:00","UnionDeckLower",19
"2021-10-07","Thursday","21:00","UnionDeckUpper",8
"2021-10-07","Thursday","21:00","WestDeck",11
"2021-10-07","Thursday","21:30","ConeDeckFaculty/Staff",5
"2021-10-07","Thursday","21:30","ConeDeckVisitor",5
"2021-10-07","Thursday","21:30","CRIDeck",4
"2021-10-07","Thursday","21:30","EastDeck1",4
"2021-10-07","Thursday","21:30","EastDeck2/3",9
"2021-10-07","Thursday","21:30","NorthDeck",24
"2021-10-07","Thursday","21:30","SouthVillageDeck",53
"2021-10-07","Thursday","21:30","UnionDeckLower",17
"2021-10-07","Thursday","21:30","UnionDeckUpper",6
"2021-10-07","Thursday","21:30","WestDeck",9
"2021-10-07","Thursday","22:00","ConeDeckFaculty/Staff",5
"2021-10-07","Thursday","22:00","ConeDeckVisitor",5
"2021-10-07","Thursday","22:00","CRIDeck",4
"2021-10-07","Thursday","22:00","EastDeck1",3
"2021-10-07","Thursday","22:00","EastDeck2/3",6
"2021-10-07","Thursday","22:00","NorthDeck",25
"2021-10-07","Thursday","22:00","SouthVillageDeck",53
"2021-10-07","Thursday","22:00","UnionDeckLower",13
"2021-10-07","Thursday","22:00","UnionDeckUpper",4
"2021-10-07","Thursday","22:00","WestDeck",7
"2021-10-07","Thursday","22:30","ConeDeckFaculty/Staff",4
"2021-10-07","Thursday","22:30","ConeDeckVisitor",4
"2021-10-07","Thursday","22:30","CRIDeck",4
"2021-10-07","Thursday","22:30","EastDeck1",3
"2021-10-07","Thursday","22:30","EastDeck2/3",4
"2021-10-07","Thursday","22:30","NorthDeck",25
"2021-10-07","Thursday","22:30","SouthVillageDeck",54
"2021-10-07","Thursday","22:30","UnionDeckLower",11
"2021-10-07","Thursday","22:30","UnionDeckUpper",3
"2021-10-07","Thursday","22:30","WestDeck",6
"2021-10-07","Thursday","23:00","ConeDeckFaculty/Staff",4
"2021-10-07","Thursday","23:00","ConeDeckVisitor",4
"2021-10-07","Thursday","23:00","CRIDeck",4
"2021-10-07","Thursday","23:00","EastDeck1",2
"2021-10-07","Thursday","23:00","EastDeck2/3",3
"2021-10-07","Thursday","23:00","NorthDeck",25
"2021-10-07","Thursday","23:00","SouthVillageDeck",54
"2021-10-07","Thursday","23:00","UnionDeckLower",8
"2021-10-07","Thursday","23:00","UnionDeckUpper",2
"2021-10-07","Thursday","23:00","WestDeck",5
"2021-10-07","Thursday","23:30","ConeDeckFaculty/Staff",4
"2021-10-07","Thursday","23:30","ConeDeckVisitor",4
"2021-10-07","Thursday","23:30","CRIDeck",4
"2021-10-07","Thursday","23:30","EastDeck1",2
"2021-10-07","Thursday","23:30","EastDeck2/3",3
"2021-10-07","Thursday","23:30","NorthDeck",25
"2021-10-07","Thursday","23:30","SouthVillageDeck",55
"2021-10-07","Thursday","23:30","UnionDeckLower",5
"2021-10-07","Thursday","23:30","UnionDeckUpper",2
"2021-10-07","Thursday","23:30","WestDeck",4
"2021-10-08","Friday","00:00","ConeDeckFaculty/Staff",4
"2021-10-08","Friday","00:00","ConeDeckVisitor",4
"2021-10-08","Friday","00:00","CRIDeck",4
"2021-10-08","Friday","00:00","EastDeck1",2
"2021-10-08","Friday","00:00","EastDeck2/3",2
"2021-10-08","Friday","00:00","NorthDeck",25
"2021-10-08","Friday","00:00","SouthVillageDeck",55
"2021-10-08","Friday","00:00","UnionDeckLower",5
"2021-10-08","Friday","00:00","UnionDeckUpper",2
"2021-10-08","Friday","00:00","WestDeck",4
"2021-10-08","Friday","00:30","ConeDeckFaculty/Staff",3
"2021-10-08","Friday","00:30","ConeDeckVisitor",4
"2021-10-08","Friday","00:30","CRIDeck",4
"2021-10-08","Friday","00:30","EastDeck1",2
"2021-10-08","Friday","00:30","EastDeck2/3",2
"2021-10-08","Friday","00:30","NorthDeck",25
"2021-10-08","Friday","00:30","SouthVillageDeck",56
"2021-10-08","Friday","00:30","UnionDeckLower",3
"2021-10-08","Friday","00:30","UnionDeckUpper",1
"2021-10-08","Friday","00:30","WestDeck",4
"2021-10-08","Friday","01:00","ConeDeckFaculty/Staff",3
"2021-10-08","Friday","01:00","ConeDeckVisitor",4
"2021-10-08","Friday","01:00","CRIDeck",4
"2021-10-08","Friday","01:00","EastDeck1",2
"2021-10-08","Friday","01:00","EastDeck2/3",2
"2021-10-08","Friday","01:00","NorthDeck",25
"2021-10-08","Friday","01:00","SouthVillageDeck",56
"2021-10-08","Friday","01:00","UnionDeckLower",3
"2021-10-08","Friday","01:00","UnionDeckUpper",1
"2021-10-08","Friday","01:00","WestDeck",4
"2021-10-08","Friday","01:30","ConeDeckFaculty/Staff",3
"2021-10-08","Friday","01:30","ConeDeckVisitor",4
"2021-10-08","Friday","01:30","CRIDeck",4
"2021-10-08","Friday","01:30","EastDeck1",2
"2021-10-08","Friday","01:30","EastDeck2/3",2
"2021-10-08","Friday","01:30","NorthDeck",25
"2021-10-08","Friday","01:30","SouthVillageDeck",55
"2021-10-08","Friday","01:30","UnionDeckLower",3
"2021-10-08","Friday","01:30","UnionDeckUpper",1
"2021-10-08","Friday","01:30","WestDeck",4
"2021-10-08","Friday","02:00","ConeDeckFaculty/Staff",3
"2021-10-08","Friday","02:00","ConeDeckVisitor",4
"2021-10-08","Friday","02:00","CRIDeck",4
"2021-10-08","Friday","02:00","EastDeck1",2
"2021-10-08","Friday","02:00","EastDeck2/3",2
"2021-10-08","Friday","02:00","NorthDeck",25
"2021-10-08","Friday","02:00","SouthVillageDeck",56
"2021-10-08","Friday","02:00","UnionDeckLower",3
"2021-10-08","Friday","02:00","UnionDeckUpper",1
"2021-10-08","Friday","02:00","WestDeck",4
"2021-10-08","Friday","02:30","ConeDeckFaculty/Staff",3
"2021-10-08","Friday","02:30","ConeDeckVisitor",3
"2021-10-08","Friday","02:30","CRIDeck",4
"2021-10-08","Friday","02:30","EastDeck1",2
"2021-10-08","Friday","02:30","EastDeck2/3",1
"2021-10-08","Friday","02:30","NorthDeck",25
"2021-10-08","Friday","02:30","SouthVillageDeck",57
"2021-10-08","Friday","02:30","UnionDeckLower",3
"2021-10-08","Friday","02:30","UnionDeckUpper",0
"2021-10-08","Friday","02:30","WestDeck",4
"2021-10-08","Friday","03:00","ConeDeckFaculty/Staff",3
"2021-10-08","Friday","03:00","ConeDeckVisitor",3
"2021-10-08","Friday","03:00","CRIDeck",4
"2021-10-08","Friday","03:00","EastDeck1",2
"2021-10-08","Friday","03:00","EastDeck2/3",1
"2021-10-08","Friday","03:00","NorthDeck",26
"2021-10-08","Friday","03:00","SouthVillageDeck",57
"2021-10-08","Friday","03:00","UnionDeckLower",3
"2021-10-08","Friday","03:00","UnionDeckUpper",0
"2021-10-08","Friday","03:00","WestDeck",4
"2021-10-08","Friday","03:30","ConeDeckFaculty/Staff",3
"2021-10-08","Friday","03:30","ConeDeckVisitor",3
"2021-10-08","Friday","03:30","CRIDeck",4
"2021-10-08","Friday","03:30","EastDeck1",2
"2021-10-08","Friday","03:30","EastDeck2/3",1
"2021-10-08","Friday","03:30","NorthDeck",25
"2021-10-08","Friday","03:30","SouthVillageDeck",57
"2021-10-08","Friday","03:30","UnionDeckLower",3
"2021-10-08","Friday","03:30","UnionDeckUpper",0
"2021-10-08","Friday","03:30","WestDeck",4
"2021-10-08","Friday","04:00","ConeDeckFaculty/Staff",4
"2021-10-08","Friday","04:00","ConeDeckVisitor",3
"2021-10-08","Friday","04:00","CRIDeck",4
"2021-10-08","Friday","04:00","EastDeck1",2
"2021-10-08","Friday","04:00","EastDeck2/3",2
"2021-10-08","Friday","04:00","NorthDeck",25
"2021-10-08","Friday","04:00","SouthVillageDeck",57
"2021-10-08","Friday","04:00","UnionDeckLower",3
"2021-10-08","Friday","04:00","UnionDeckUpper",0
"2021-10-08","Friday","04:00","WestDeck",4
"2021-10-08","Friday","04:30","ConeDeckFaculty/Staff",4
"2021-10-08","Friday","04:30","ConeDeckVisitor",3
"2021-10-08","Friday","04:30","CRIDeck",4
"2021-10-08","Friday","04:30","EastDeck1",2
"2021-10-08","Friday","04:30","EastDeck2/3",2
"2021-10-08","Friday","04:30","NorthDeck",26
"2021-10-08","Friday","04:30","SouthVillageDeck",57
"2021-10-08","Friday","04:30","UnionDeckLower",3
"2021-10-08","Friday","04:30","UnionDeckUpper",0
"2021-10-08","Friday","04:30","WestDeck",4
"2021-10-08","Friday","05:00","ConeDeckFaculty/Staff",3
"2021-10-08","Friday","05:00","ConeDeckVisitor",3
"2021-10-08","Friday","05:00","CRIDeck",4
"2021-10-08","Friday","05:00","EastDeck1",2
"2021-10-08","Friday","05:00","EastDeck2/3",2
"2021-10-08","Friday","05:00","NorthDeck",26
"2021-10-08","Friday","05:00","SouthVillageDeck",57
"2021-10-08","Friday","05:00","UnionDeckLower",3
"2021-10-08","Friday","05:00","UnionDeckUpper",0
"2021-10-08","Friday","05:00","WestDeck",4
"2021-10-08","Friday","05:30","ConeDeckFaculty/Staff",3
"2021-10-08","Friday","05:30","ConeDeckVisitor",3
"2021-10-08","Friday","05:30","CRIDeck",4
"2021-10-08","Friday","05:30","EastDeck1",2
"2021-10-08","Friday","05:30","EastDeck2/3",2
"2021-10-08","Friday","05:30","NorthDeck",26
"2021-10-08","Friday","05:30","SouthVillageDeck",57
"2021-10-08","Friday","05:30","UnionDeckLower",3
"2021-10-08","Friday","05:30","UnionDeckUpper",0
"2021-10-08","Friday","05:30","WestDeck",4
"2021-10-08","Friday","06:00","ConeDeckFaculty/Staff",4
"2021-10-08","Friday","06:00","ConeDeckVisitor",3
"2021-10-08","Friday","06:00","CRIDeck",4
"2021-10-08","Friday","06:00","EastDeck1",2
"2021-10-08","Friday","06:00","EastDeck2/3",2
"2021-10-08","Friday","06:00","NorthDeck",27
"2021-10-08","Friday","06:00","SouthVillageDeck",58
"2021-10-08","Friday","06:00","UnionDeckLower",4
"2021-10-08","Friday","06:00","UnionDeckUpper",1
"2021-10-08","Friday","06:00","WestDeck",5
"2021-10-08","Friday","06:30","ConeDeckFaculty/Staff",4
"2021-10-08","Friday","06:30","ConeDeckVisitor",4
"2021-10-08","Friday","06:30","CRIDeck",4
"2021-10-08","Friday","06:30","EastDeck1",2
"2021-10-08","Friday","06:30","EastDeck2/3",3
"2021-10-08","Friday","06:30","NorthDeck",28
"2021-10-08","Friday","06:30","SouthVillageDeck",58
"2021-10-08","Friday","06:30","UnionDeckLower",5
"2021-10-08","Friday","06:30","UnionDeckUpper",1
"2021-10-08","Friday","06:30","WestDeck",7
"2021-10-08","Friday","07:00","ConeDeckFaculty/Staff",7
"2021-10-08","Friday","07:00","ConeDeckVisitor",4
"2021-10-08","Friday","07:00","CRIDeck",5
"2021-10-08","Friday","07:00","EastDeck1",2
"2021-10-08","Friday","07:00","EastDeck2/3",3
"2021-10-08","Friday","07:00","NorthDeck",30
"2021-10-08","Friday","07:00","SouthVillageDeck",58
"2021-10-08","Friday","07:00","UnionDeckLower",7
"2021-10-08","Friday","07:00","UnionDeckUpper",2
"2021-10-08","Friday","07:00","WestDeck",10
"2021-10-08","Friday","07:30","ConeDeckFaculty/Staff",14
"2021-10-08","Friday","07:30","ConeDeckVisitor",5
"2021-10-08","Friday","07:30","CRIDeck",7
"2021-10-08","Friday","07:30","EastDeck1",4
"2021-10-08","Friday","07:30","EastDeck2/3",6
"2021-10-08","Friday","07:30","NorthDeck",32
"2021-10-08","Friday","07:30","SouthVillageDeck",59
"2021-10-08","Friday","07:30","UnionDeckLower",10
"2021-10-08","Friday","07:30","UnionDeckUpper",2
"2021-10-08","Friday","07:30","WestDeck",12
"2021-10-08","Friday","08:00","ConeDeckFaculty/Staff",24
"2021-10-08","Friday","08:00","ConeDeckVisitor",8
"2021-10-08","Friday","08:00","CRIDeck",8
"2021-10-08","Friday","08:00","EastDeck1",8
"2021-10-08","Friday","08:00","EastDeck2/3",18
"2021-10-08","Friday","08:00","NorthDeck",35
"2021-10-08","Friday","08:00","SouthVillageDeck",60
"2021-10-08","Friday","08:00","UnionDeckLower",21
"2021-10-08","Friday","08:00","UnionDeckUpper",6
